# 官話
id,北京_聲母,北京_韻母,北京_調值,北京_調類,濟南_聲母,濟南_韻母,濟南_調值,濟南_調類,西安_聲母,西安_韻母,西安_調值,西安_調類,武昌_聲母,武昌_韻母,武昌_調值,武昌_調類,桂林(臨桂)_聲母,桂林(臨桂)_韻母,桂林(臨桂)_調值,桂林(臨桂)_調類,柳州(雒容)_聲母,柳州(雒容)_韻母,柳州(雒容)_調值,柳州(雒容)_調類,合肥_聲母,合肥_韻母,合肥_調值,合肥_調類,廣靈_聲母,廣靈_韻母,廣靈_調值,廣靈_調類,霍州(霍縣)_聲母,霍州(霍縣)_韻母,霍州(霍縣)_調值,霍州(霍縣)_調類,臨汾_聲母,臨汾_韻母,臨汾_調值,臨汾_調類,聞喜_聲母,聞喜_韻母,聞喜_調值,聞喜_調類,新絳_聲母,新絳_韻母,新絳_調值,新絳_調類,吉縣_聲母,吉縣_韻母,吉縣_調值,吉縣_調類,運城_聲母,運城_韻母,運城_調值,運城_調類,永濟_聲母,永濟_韻母,永濟_調值,永濟_調類,萬榮_聲母,萬榮_韻母,萬榮_調值,萬榮_調類,宿州市_聲母,宿州市_韻母,宿州市_調值,宿州市_調類,渦陽_聲母,渦陽_韻母,渦陽_調值,渦陽_調類,臨泉_聲母,臨泉_韻母,臨泉_調值,臨泉_調類,穎上_聲母,穎上_韻母,穎上_調值,穎上_調類,蕭縣_聲母,蕭縣_韻母,蕭縣_調值,蕭縣_調類,蚌埠市_聲母,蚌埠市_韻母,蚌埠市_調值,蚌埠市_調類,鳳陽_聲母,鳳陽_韻母,鳳陽_調值,鳳陽_調類,壽縣_聲母,壽縣_韻母,壽縣_調值,壽縣_調類,懷遠_聲母,懷遠_韻母,懷遠_調值,懷遠_調類,淮南_聲母,淮南_韻母,淮南_調值,淮南_調類,滁縣(滁州)_聲母,滁縣(滁州)_韻母,滁縣(滁州)_調值,滁縣(滁州)_調類,巢縣(巢湖)_聲母,巢縣(巢湖)_韻母,巢縣(巢湖)_調值,巢縣(巢湖)_調類,蕪湖_聲母,蕪湖_韻母,蕪湖_調值,蕪湖_調類,桐城(安徽省志)_聲母,桐城(安徽省志)_韻母,桐城(安徽省志)_調值,桐城(安徽省志)_調類,宣城_聲母,宣城_韻母,宣城_調值,宣城_調類,貴池_聲母,貴池_韻母,貴池_調值,貴池_調類,安慶_聲母,安慶_韻母,安慶_調值,安慶_調類,天長_聲母,天長_韻母,天長_調值,天長_調類,定遠_聲母,定遠_韻母,定遠_調值,定遠_調類,滁州_聲母,滁州_韻母,滁州_調值,滁州_調類,全椒_聲母,全椒_韻母,全椒_調值,全椒_調類,六安_聲母,六安_韻母,六安_調值,六安_調類,含山_聲母,含山_韻母,含山_調值,含山_調類,當塗_聲母,當塗_韻母,當塗_調值,當塗_調類,舒城_聲母,舒城_韻母,舒城_調值,舒城_調類,無為_聲母,無為_韻母,無為_調值,無為_調類,桐城_聲母,桐城_韻母,桐城_調值,桐城_調類,樅陽_聲母,樅陽_韻母,樅陽_調值,樅陽_調類,青陽_聲母,青陽_韻母,青陽_調值,青陽_調類
9691,ɕ,iɛn,35,陽平,ɕ,iæ̃,42,陽平,ɕ,iæ̃,24,陽平,ɕ,iɛn,213,陽平,s,ien,31,陽平,x,en,21,陽平,ɕ,iĩ,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iɛ̃,55,陽平,ɕ,iæ̃,45,陽平,ɕ,iɪ,35,陽平,ɕ,iẽ,35,陽平,ɕ,iẽ,35,陽平,ɕ,ien,24,陽平,ɕ,iẽ,35,陽平,ɕ,iẽ,24,陽平,ɕ,ien,35,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9693,,,,,,,,,,,,,,,,,n,ien,31,陽平,n,en,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9695,n,iɛn,35/55,陽平/陰平,ȵ,iæ̃,42,陽平,ȵ,iæ̃,24,陽平,n,iɛn,55,陰平,n,ien,33,陰平,n,en,33,陰平,l,iĩ,212,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9703,,,,,,,,,,,,,,,,,s,ien,31,陽平,x,ien,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iɛ̃,55,陽平,ɕ,iæ̃,45,陽平,ɕ,iɪ,35,陽平,ɕ/x,iẽ/æ̃,35,陽平,ɕ/x,iẽ/ã,35,陽平,ɕ/x,ien/an,24,陽平,x,æ̃,35,陽平,ɕ,iẽ,24,陽平,ɕ,ien,35,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9704,ɕ,iɛn,35,陽平,ɕ,iæ̃,42,陽平,ɕ/x,iæ̃/æ̃,24,陽平,ɕ/x,iɛn/an,213,陽平,s,ien,31,陽平,x,ien,21,陽平,ɕ,iĩ,55,陽平,ɕ,iæ,31,陽平,ɕ/x,iɑŋ/ɑŋ,35/35,陽平/陽平,ɕ,iɛn,13,陽平,ɕ,iã,213,陽平,ɕ,iã,325,陽平,ɕ,iæ̃,13,陽平,ɕ/x,iæ̃/æ̃,13/13,陽平/陽平,ɕ/x,iæ̃/æ̃,24/24,陽平/陽平,ɕ/x,iæ̃/æ̃,24/24,陽平/陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9705,,,,,,,,,,,,,,,,,s,ien,31,陽平,x,ien,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9718,,,,,,,,,,,,,,,,,k,an,33,陰平,k,an,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724,,,,,,,,,,,,,,,,,s,a,33,陰平,s,a,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9725,ʂ,a/an,55,陰平,ʂ,a/æ̃,213,陰平,s,a/æ̃,21,陰平,s,a,55,陰平,s,a,33,陰平,s,a,33,陰平,ʂ,æ̃,212,陰平,s,æ,53,陰平,s,ɑŋ,213,陰平,ʂ,an,21,陰平,s,ã,31,陰平,s,ã,53,陰平,,,,,s,æ̃,31,陰平,ʂ,æ̃,21,陰平,s,æ̃,51,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9726,,,,,,,,,,,,,,,,,s,a,33,陰平,s,a,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9736,0,ai,35,陽平,ŋ,ɛ,42/55,陽平/上,0/ŋ,iæ/æ,24,陽平,ŋ,ai,213,陽平,,,,,,,,,ʐ,ᴇ,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743,0,iɛn,35,陽平,0,iæ̃,42,陽平,0,iæ̃,24,陽平,ŋ,ai,213,陽平,,,,,,,,,0,iĩ,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757,,,,,,,,,,,,,,,,,tsʰ,an,31,陽平,tsʰ,an,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9760,tʂʰ,an,35,陽平,tʂʰ,æ̃,42,陽平,tsʰ,æ̃,24,陽平,tsʰ,an,213,陽平,tsʰ,an,31,陽平,tsʰ,an,21,陽平,tʂʰ,æ̃,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9765,tʂʰ,an,55,陰平,tʂʰ,æ̃,213,陰平,tsʰ,æ̃,21,陰平,tsʰ,an,55,陰平,,,,,,,,,tʂʰ,æ̃,212,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9770,,,,,,,,,,,,,,,,,tsʰ,an,33,陰平,tsʰ,an,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9777,ɕ,iɛn,35,陽平,ɕ,iæ̃,42,陽平,ɕ,iæ̃,24,陽平,ɕ/x,iɛn/an,213,陽平,s,ien,31,陽平,x,an,21,陽平,ɕ,iĩ,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iã,55,陽平,ɕ,iɛ̃,55,陽平,ɕ,iæ̃,45,陽平,ɕ,iɪ,35,陽平,ɕ/x,iɪ̃/æ̃,35,陽平,ɕ/x,iẽ/ã,35,陽平,ɕ,ien,24,陽平,ɕ/x,iẽ/æ̃,35,陽平陽平,ɕ/x,iẽ/an,24,陽平陽平,ɕ,ien,35,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788,,,,,,,,,,,,,,,,,ŋ,ai,31,陽平,ŋ,an,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9789,,,,,,,,,,,,,,,,,ŋ,ai,31,陽平,ŋ,an,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9791,,,,,,,,,,,,,,,,,tsʰ,an,33,陰平,tsʰ,an,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9792,ʂ,an,55,陰平,ʂ,æ̃,213,陰平,s,æ̃,21,陰平,s,an,55,陰平,s,an,33,陰平,s,an,33,陰平,ʂ,æ̃,212,陰平,s,æ,53,陰平,s,ɑŋ,213,陰平,ʂ,an,21,陰平,s,ã,31,陰平,s,ã,53,陰平,s,æ̃,423,陰平,s,æ̃,31,陰平,ʂ,æ̃,21,陰平,s,æ̃,51,陰平,ʂ,ã,213,陰平,ʂ,ã,212,陰平,ʂ,ã,213,陰平,s,ã,212,陰平,s,ã,212,陰平,s,ã,212,陰平,ʂ,ã,212,陰平,s,ã,212,陰平,s,ã,212,陰平,s,æ̃,213,陰平,ʂ,ɛ,21,陰平,ʂ,æ̃,21,陰平,s,ã,31,陰平,ʂ,an,31,陰平,s,æ̃,31,陰平,s,an,44,陰平,ʂ,an,31,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,tɕ,iɛn,55,陰平,tɕ,iæ̃,213,陰平,tɕ,iæ̃,21,陰平,tɕ,iɛn,35/55,去/陰平,ts,ien,33,陰平,k,en,33,陰平,tɕ,iĩ,212,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tɕ,iã,213,陰平,tɕ,iã,213,陰平,tɕ,iã,212,陰平,tɕ,iã,212,陰平,tɕ,iã,212,陰平,tɕ,iã,212,陰平,tɕ,iã,212,陰平,tɕ,iã,212,陰平,tɕ,iɛ̃,212,陰平,tɕ,iæ̃,213,陰平,tɕ,iɪ,21,陰平,k/tɕ,iẽ/æ̃,21,陰平,tɕ,iẽ,31,陰平,tɕ,ien,31,陰平,tɕ,iẽ,31,陰平,tɕ,iẽ,44,陰平,tɕ,ien,31,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9806,tɕʰ,iɛn,55/214/51,陰平/上/去,tɕʰ,iæ̃,213,陰平,tɕʰ,iæ̃,21,陰平,kʰ,an,55,陰平,tsʰ,ien,35,去聲,kʰ,ien,33,陰平,tɕʰ,iĩ,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9807,0,iɛn,35,陽平,0,iæ̃,42,陽平,0,iæ̃,24,陽平,0,iɛn,213,陽平,0,ien,31,陽平,n,en,21,陽平,0,iĩ,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9814,,,,,,,,,,,,,,,,,0,ien,33,陰平,0,ien,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9818,f,an,35,陽平,f,æ̃,42,陽平,f,æ̃,24,陽平,f,an,213,陽平,f,an,31,陽平,f,an,21,陽平,f,æ̃,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,ã,55,陽平,f,ã,55,陽平,f,ã,55,陽平,f,ã,55,陽平,f,ã,55,陽平,f,ã,55,陽平,f,ã,55,陽平,x,uã,55,陽平,f,ã,55,陽平,x,æ̃,45,陽平,f,ɛ,35,陽平,f,æ̃,35,陽平,f,ã,35,陽平,f,an,24,陽平,f,æ̃,35,陽平,f,an,24,陽平,f,an,35,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9819,f,an,55,陰平,f,æ̃,213,陰平,f,æ̃,21,陰平,f,an,213,陽平,f,an,31,陽平,f,an,21,陽平,f,æ̃,212,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9827,t,uŋ,214,上,t,uŋ,55,上,t,uoŋ,53,上,t,oŋ,42,上,t,uŋ,42,上聲,t,uŋ,52,上聲,t,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9830,,,,,,,,,,,,,,,,,t,uŋ,42,上聲,t,uŋ,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9834,,,,,,,,,,,,,,,,,m,uŋ,31,陽平,m,uŋ,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9840,,,,,,,,,,,,,,,,,m,uŋ,42,上聲,m,uŋ,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9841,kʰ,uŋ,214,上,kʰ,uŋ,55,上,kʰ,uoŋ,53,上,kʰ,oŋ,42,上,kʰ,uŋ,42,上聲,kʰ,uŋ,52,上聲,kʰ,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9847,tʰ,uŋ,214,上,tʰ,uŋ,55,上,tʰ,uoŋ,53,上,tʰ,oŋ,42,上,tʰ,uŋ,42,上聲,tʰ,uŋ,52,上聲,tʰ,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9849,,,,,,,,,,,,,,,,,tʰ,uŋ,42,上聲,tʰ,uŋ,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9850,ts,uŋ,214,上,ts,uŋ,55,上,ts,uoŋ,53,上,ts,oŋ,42,上,ts,uŋ,42,上聲,ts,uŋ,52,上聲,ts,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9851,,,,,,,,,,,,,,,,,ts,uŋ,42,上聲,ts,uŋ,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9852,,,,,,,,,,,,,,,,,ts,uŋ,42,上聲,ts,uŋ,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9869,k,uŋ,214,上,k,uŋ,55,上,k,uoŋ,53,上,k,oŋ,42,上,k,uŋ,35,去聲,k,uŋ,52,上聲,k,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888,l,uŋ,214,上,l,uŋ,42,陽平,l,uoŋ,53,上,n,oŋ,42/213,上/陽平,,,,,,,,,l,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9889,l,uŋ,214,上,l,uŋ,55,上,l,uoŋ,53,上,n,oŋ,42,上,l,uŋ,42,上聲,l,uŋ,52,上聲,l,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9895,t,uŋ,51,去,t,uŋ,21,去,t,uoŋ,55,去,t,oŋ,35,去,t,uŋ,35,去聲,t,uŋ,24,去聲,t,əŋ,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,õŋ,53,去聲,t,õŋ,53,去聲,t,oŋ,53,去聲,t,uŋ,53,去聲,t,uŋ,53,去聲,t,uŋ,54,去聲,t,ʌŋ,53,去聲,t,oŋ,53,去聲,t,ən,42,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896,,,,,,,,,,,,,,,,,t,uŋ,35,去聲,t,uŋ,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,õŋ,53,去聲,t,õŋ,53,去聲,t,oŋ,53,去聲,t,uŋ,53,去聲,t,uŋ,53,去聲,t,uŋ,54,去聲,t,ʌŋ,53,去聲,t,oŋ,53,去聲,t,ən,42,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,t,oŋ,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9907,tʂ,uŋ,214,上,,,,,,,,,ts,oŋ,42,上,ts,uŋ,42,上聲,ts,uŋ,52,上聲,tʂ,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9908,tʂ,uŋ,214,上,tʂ,uŋ,55,上,pf,əŋ,53,上,ts,oŋ,42,上,ts,uŋ,42,上聲,ts,uŋ,52,上聲,tʂ,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9913,tʂʰ,uŋ,214,上,tʂʰ,uŋ,55,上,pfʰ,əŋ,53,上,tsʰ,oŋ,42,上,tsʰ,uŋ,42,上聲,tsʰ,uŋ,52,上聲,tʂʰ,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9916,l,uŋ,214,上,l,uŋ,55,上,l,uoŋ,53,上,n,oŋ,213/42,陽平/上,l,uŋ,42,上聲,l,uŋ,52,上聲,l,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9917,l,uŋ,214,上,l,uŋ,55,上,l,uoŋ,53,上,n,oŋ,213/42,陽平/上,l,uŋ,42,上聲,l,uŋ,52,上聲,l,əŋ,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
