id,字形,方言點,聲母,韻母,調值,調類,備註
115,弓,雲和,k/tʃ,oŋ/ioŋ,324,陰平,
115,弓,開化,k,oŋ,45,陰平,
115,弓,龍游,k,oŋ,434,陰平,
115,弓,常山,k,oŋ,45,陰平,
115,弓,江山(江山市),k,əŋ,44,陰平,
115,弓,玉山,k,ioŋ,33,陰平,
115,弓,遂昌,k,əŋ,55,陰平,
115,弓,廣豐(永豐鎮),k,ioŋ,445,陰平,
115,弓,浦城(南浦鎮城關話),k,iuŋ,35,陰平,
115,弓,慶元,tɕ,ioŋ,334,陰平,
115,弓,宣州市裘公鄉,k,oŋ,31,陰平,
115,弓,蕪湖縣,k,oŋ,31,陰平,
115,弓,繁昌,k,əŋ,31,陰平,
115,弓,銅陵縣,k,om,55,陰平,
115,弓,南陵(仙坊話),k,əŋ,33,陰平,
115,弓,涇縣,k,oŋ,44,陰平,
