id,字形,方言點,聲母,韻母,調值,調類,備註
262,紅,桐城(安徽省志),x,uən,24,陽平,
262,紅,宣城,x,oŋ,35,陽平,
262,紅,貴池,x,oŋ,24,陽平,
262,紅,安慶,x,oŋ,35,陽平,
263,虹,北京,k/tɕ/x,aŋ/iaŋ/uŋ,51/35,去/陽平,"文,白,白"
263,虹,濟南,tɕ/x,iaŋ/uŋ,21/42,去/陽平,"文,白"
263,虹,西安,tɕ/x,iaŋ/uŋ,55/24,去/陽平,"文,白"
263,虹,武昌,k/x,aŋ/oŋ,213,陽平,"文,白"
263,虹,桂林(臨桂),x,uŋ,31,陽平,
263,虹,柳州(雒容),x,uŋ,21,陽平,
263,虹,合肥,tɕ/x,iɑ̃/əŋ,53/55,去/陽平,"文,白"
265,鴻,北京,x,uŋ,35,陽平,
265,鴻,濟南,x,uŋ,42,陽平,
265,鴻,西安,x,uoŋ,24,陽平,
265,鴻,武昌,x,oŋ,213,陽平,
265,鴻,桂林(臨桂),x,uŋ,31,陽平,
265,鴻,柳州(雒容),x,uŋ,21,陽平,
265,鴻,合肥,x,əŋ,55,陽平,
282,叢,北京,tsʰ,uŋ,55/35,陰平/陽平,未註明異讀原因
282,叢,濟南,tsʰ,uŋ,213,陰平,
282,叢,西安,tsʰ,uoŋ,24,陽平,
282,叢,武昌,tsʰ,oŋ,213,陽平,
282,叢,桂林(臨桂),tsʰ,uŋ,31,陽平,
282,叢,柳州(雒容),tsʰ,uŋ,21,陽平,
282,叢,合肥,tsʰ,əŋ,55,陽平,
283,藂,桂林(臨桂),tsʰ,uŋ,31,陽平,
283,藂,柳州(雒容),tsʰ,uŋ,21,陽平,
287,翁,北京,0,uəŋ,55,陰平,
287,翁,濟南,0,uəŋ,213,陰平,
287,翁,宿州市,0,uoŋ,213,陰平,
287,翁,渦陽,0,uoŋ,212,陰平,
287,翁,臨泉,0,uoŋ,212,陰平,
287,翁,穎上,0,uoŋ,212,陰平,
287,翁,蕭縣,v,oŋ,212,陰平,
287,翁,蚌埠市,v,õŋ,212,陰平,
287,翁,鳳陽,v,õŋ,212,陰平,
287,翁,壽縣,0,uoŋ,212,陰平,
287,翁,西安,0,uoŋ,21,陰平,
287,翁,武昌,ŋ,oŋ,55,陰平,
287,翁,桂林(臨桂),ʔ,uŋ,33,陰平,
