# 其他土話
id,富川(七都話)_聲母,富川(七都話)_韻母,富川(七都話)_調值,富川(七都話)_調類,富川(八都話)_聲母,富川(八都話)_韻母,富川(八都話)_調值,富川(八都話)_調類,鍾山(公安)_聲母,鍾山(公安)_韻母,鍾山(公安)_調值,鍾山(公安)_調類,賀州(九都話)_聲母,賀州(九都話)_韻母,賀州(九都話)_調值,賀州(九都話)_調類,湖南(道縣)_聲母,湖南(道縣)_韻母,湖南(道縣)_調值,湖南(道縣)_調類,江永城關(白水村)_聲母,江永城關(白水村)_韻母,江永城關(白水村)_調值,江永城關(白水村)_調類,豐陽_聲母,豐陽_韻母,豐陽_調值,豐陽_調類,星子_聲母,星子_韻母,星子_調值,星子_調類,西岸_聲母,西岸_韻母,西岸_調值,西岸_調類,保安_聲母,保安_韻母,保安_調值,保安_調類,連州_聲母,連州_韻母,連州_調值,連州_調類
17712,n,i,35,陽去,n,i,55,陽去,n,ã,21,陽去,n,ɔ,33,陽去,n,eŋ,52,陽去,n,oi,33,陽去,n,a,21,陽去,n,ɔŋ,21,陽去,n,o,22,陽去,n,ɵn,11,陽去,n,ɔŋ,33,陽去
17718,tʰ,uŋ,44,陰去,tsʰ,a,22,陽上,tʰ,ã,52,陰去,tsʰ,ɔ,52,陰去,tsʰ,ye,33,陰去,,,,,tsʰ,a,53,陰去,tsʰ,ɔŋ,53,陰去,tsʰ,o,52,陰去,tsʰ,ɵn,53,陰去,tsʰ,ɔŋ,11,陰去
17723,s,i,44,陰去,,,,,ʃ,ã,52,陰去,s,ɔ,52,陰去,s,eŋ,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17724,s,i,44,陰去,,,,,ʃ,ã,52,陰去,s,ɔ,52,陰去,s,eŋ,33,陰去,s,oi,21,陰去,s,a,53,陰去,s,ɔŋ,55,上聲,s,o,52,陰去,s,ɵ,53,陰去,s,ɔŋ,11,陰去
17728,ts,i,44,陰去,ts,i,22,陽上,t,ã,52,陰去,ts,ɔ,33,陽去,ts,eŋ,54,陰平,,,,,ts,a,53,陰去,ts,ɔŋ,53,陰去,ts,on,52,陰去,ts,ɵn,53,陰去,ts,ɔŋ,11,陰去
17733,ts,i,52,陰平,ts,i,22,陽上,t,ã,21,陽去,ts,ɔ,33,陰入,ts,i,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17744,x,aŋ,35,陽去,0,uaŋ,55,陽去,0,uəŋ,21,陽去,x,ɛŋ,33,陽去,0,ueŋ,52,陽去,x,aŋ,33,陽去,v,o,21,陽去,h,uŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17754,ts,aŋ,35,陽去,ts,əu,55,陽去,t,uəŋ,52,陰去,ts,əŋ,52,陰去,ts,ua,33,陰去,,,,,ts,o,53,陰去,ts,uŋ,53,陰去,ts,əɯ,52,陰去,ts,oŋ,53,陰去,ts,ɔŋ,11,陰去
17756,0,aŋ,24,陰上,0,aŋ,24,陰上,0,uaŋ,54,陰上,0,ɛŋ,55,陰上,ʔ,uŋ,55,陰上,,,,,,,,,,,,,,,,,,,,,,,,
17757,0,aŋ,24,陰上,0,aŋ,24,陰上,0,uaŋ,54,陰上,0,ɛŋ,55,陰上,ʔ,uŋ,55,陰上,,,,,,,,,,,,,,,,,,,,,,,,
17761,k,uɛ,44,陰去,k,əŋ,22,陽上,k,uəŋ,52,陰去,k,əŋ,52,陰去,k,uŋ,33,陰去,k,aŋ,21,陰去,,,,,,,,,,,,,,,,,,,,
17764,k,aŋ,24,陰上,k,əŋ,24,陰上,k,uəŋ,54,陰上,k,əŋ,55,陰上,k,uŋ,55,陰上,k,aŋ,35,陰上,k,o,55,上聲,k,uŋ,55,上聲,k,əɯ,55,上聲,k,uoŋ,45,上聲,k,uɔŋ,53,陰上
17766,k,aŋ,44,陰去,k,aŋ,22,陽上,k,uəŋ,52,陰去,k,əŋ,52,陰去,k,uŋ,33,陰去,k,aŋ,21,陰去,k,o,53,陰去,k,uŋ,53,陰去,k,on,52,陰去,k,uoŋ,53,陰去,k,uɔŋ,11,陰去
17769,k,aŋ,44,陰去,k,aŋ,22,陽上,k,uəŋ,52,陰去,k,əŋ,52,陰去,k,uŋ,33,陰去,,,,,k,o,53,陰去,k,uŋ,53,陰去,k,on,52,陰去,k,uoŋ,53,陰去,k,uɔŋ,11,陰去
17779,k,aŋ,44,陰去,,,,,,,,,k,əŋ,52,陰去,k,uŋ,33,陰去,,,,,k,uaŋ,53,陰去,k,uŋ,53,陰去,k,on,52,陰去,k,uoŋ,53,陰去,k,uɔŋ,11,陰去
17780,,,,,,,,,k,uəŋ,52,陰去,k,əŋ,33,陽去,k,uŋ,54,陰平,,,,,,,,,,,,,,,,,,,,,,,,
17789,tsʰ,aŋ,44,陰去,tsʰ,aŋ,22,陽上,tʃʰ,y,52,陰去,tsʰ,əŋ,52,陰去,tsʰ,uŋ,33,陰去,,,,,,,,,tsʰ,ɵn,53,陰去,tsʰ,yn,52,陰去,tʃʰ,oŋ,53,陰去,tsʰ,øn,11,陰去
17794,0,uaŋ,24,陰上,0,uaŋ,24,陰上,0,uã,21,陽去,0,uɛŋ,55,陰上,0,uŋ,55,陰上,0,uaŋ,41,陽平,v,aŋ,21,陽去,v,ɔŋ,21,陽去,v,on,55,上聲,v,ɵn,25,陽平,0,uɔŋ,55,陽平
17795,0,uaŋ,24,陰上,0,uaŋ,24,陰上,0,uã,21,陽去,0,uɛŋ,55,陰上,0,uŋ,55,陰上,,,,,v,aŋ,21,陽去,v,ɔŋ,21,陽去,v,on,55,上聲,v,ɵn,25,陽平,0,uɔŋ,55,陽平
17796,,,,,,,,,,,,,,,,,,,,,0,uaŋ,41,陽平,,,,,,,,,,,,,,,,,,,,
17799,t,aŋ,35,陽去,t,aŋ,55,陽去,t,uəŋ,21,陽去,t,əŋ,33,陽去,t,uŋ,35,陰入,t,aŋ,33,陽去,t,uaŋ,21,陽去,t,uŋ,21,陽去,t,on,22,陽去,t,oŋ,11,陽去,t,ɔŋ,33,陽去
17802,l,aŋ,31,陽上,l,aŋ,55,陽去,l,uəŋ,21,陽去,l,əŋ,33,陽去,l,uŋ,52,陽去,l,aŋ,33,陽去,l,o,21,陽去,l,uŋ,21,陽去,l,on,22,陽去,l,oŋ,11,陽去,l,ɔŋ,33,陽去
17806,t,aŋ,35,陽去,t,aŋ,55,陽去,t,uəŋ,21,陽去,t,əŋ,33,陽去,t,uŋ,35,陰入,,,,,t,uaŋ,21,陽去,t,uŋ,53,陰去,t,on,22,陽去,t,oŋ,33,陰平,t,ɔŋ,11,陰去
17809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17817,x,uaŋ,35,陽去,x,uaŋ,55,陽去,0,uəŋ,21,陽去,0,ui,33,陽去,x,uŋ,52,陽去,x,aŋ/oi,33/21,陽去/陰去,v,o,21,陽去,h,ɔŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17818,x,uaŋ,35,陽去,x,uaŋ,55,陽去,0,uəŋ,21,陽去,0,ui,33,陽去,x,uŋ,52,陽去,,,,,v,o,21,陽去,h,ɔŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17819,x,uaŋ,35,陽去,x,uaŋ,55,陽去,0,uəŋ,21,陽去,0,ui,33,陽去,x,uŋ,52,陽去,,,,,v,o,21,陽去,h,ɔŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17820,x,uaŋ,35,陽去,x,uaŋ,55,陽去,0,uəŋ,21,陽去,x,ɛŋ,33,陽去,x,uŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
17825,s,aŋ,44,陰去,s,aŋ,22,陽上,θ,uəŋ,52,陰去,s,əŋ,52,陰去,s,uŋ,33,陰去,,,,,s,o,53,陰去,s,uŋ,53,陰去,s,əɯ,52,陰去,s,u,53,陰去,s,ɔŋ,11,陰去
17826,s,aŋ,44,陰去,s,aŋ,22,陽上,θ,uəŋ,52,陰去,s,əŋ,52,陰去,s,uŋ,33,陰去,s,aŋ,21,陰去,s,o,53,陰去,s,uŋ,53,陰去,s,əɯ,52,陰去,s,u,53,陰去,s,ɔŋ,11,陰去
17830,m,aŋ,35,陽去,m,aŋ,55,陽去,m,ã,21,陽去,m,ai,33,陽去,m,uŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
17831,m,aŋ,35,陽去,m,aŋ,55,陽去,m,ã,21,陽去,m,ai,33,陽去,m,uŋ,52,陽去,,,,,m,a,21,陽去,m,ɔŋ,21,陽去,m,on,22,陽去,m,ɵn,11,陽去,m,ɔŋ,33,陽去
17839,p,aŋ,44,陰去,p,aŋ,22,陽上,p,uəŋ,52,陰去,p,əŋ,52,陰去,p,uŋ,33,陰去,p,aŋ,21,陰去,p,o,53,陰去,p,uŋ,53,陰去,p,əɯ,52,陰去,p/p,oŋ/u,53/53,陰去/陰去,p,ɔŋ,11,陰去
17840,p,aŋ,44,陰去,p,aŋ,22,陽上,p,uəŋ,35,陰平,p,əŋ,52,陰去,p,uŋ,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17841,p,aŋ,44,陰去,p,aŋ,22,陽上,p,uəŋ,35,陰平,p,əŋ,52,陰去,p,uŋ,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17846,pʰ,aŋ,44,陰去,pʰ,aŋ,22,陽上,pʰ,uəŋ,52,陰去,pʰ,əŋ,52,陰去,pʰ,uŋ,33,陰去,pʰ,aŋ,21,陰去,pʰ,o,53,陰去,pʰ,uŋ,53,陰去,pʰ,on,52,陰去,pʰ,oŋ,53,陰去,pʰ,ɔŋ,11,陰去
17850,pʰ,aŋ,44,陰去,pʰ,aŋ,22,陽上,pʰ,aŋ,52,陰去,pʰ,əŋ,52,陰去,pʰ,uŋ,33,陰去,pʰ,aŋ,21,陰去,p,au,21,陽去,p,ɔŋ,21,陽去,,,,,p,oŋ,53,陰去,pʰ,ɔŋ,11,陰去
17854,pʰ,aŋ,44,陰去,pʰ,aŋ,22,陽上,pʰ,uəŋ,52,陰去,pʰ,əŋ,52,陰去,pʰ,uŋ,33,陰去,,,,,pʰ,o,53,陰去,pʰ,uŋ,53,陰去,pʰ,on,52,陰去,pʰ,oŋ,53,陰去,pʰ,ɔŋ,11,陰去
17856,,,,,,,,,,,,,,,,,,,,,p,aŋ,33,陽去,,,,,,,,,,,,,,,,,,,,
17866,k,iŋ,35,陽去,k,aŋ,24,陰上,k,ã,52,陰去,k,ɛ,55,陰上,k,a,55,陰上,,,,,,,,,k,ɔŋ,53,陰去,k,o,55,上聲,,,,,k,ɔŋ,11,陰去
17867,k,iŋ,35,陽去,k,aŋ,22,陽上,k,ã,52,陰去,k,ɛ,55,陰上,k,a,33,陰去,k,o,35,陰上,,,,,,,,,,,,,,,,,,,,
17868,,,,,,,,,,,,,k,ɛ,55,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17869,k,iŋ,44,陰去,,,,,k,ã,52,陰去,k,ɛ,52,陰去,ts,eŋ,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17870,ŋ,i,33,陽平,ŋ,i,21,陽平,ŋ,ã,21,陽去,ŋ,ɛŋ,33,陽去,ŋ,a,33,陰去,,,,,,,,,ȵ,iɔŋ,21,陽去,ŋ,o,22,陽去,ŋ,ɵn,11,陽去,ŋ,ɔŋ,33,陽去
17871,ŋ,i,33,陽平,ŋ,i,21,陽平,ŋ,ã,21,陽去,ŋ,ɛŋ,33,陽去,ŋ,a,33,陰去,,,,,,,,,ȵ,iɔŋ,21,陽去,ŋ,o,22,陽去,ŋ,ɵn,11,陽去,ŋ,ɔŋ,33,陽去
17872,ŋ,i,33,陽平,ŋ,i,21,陽平,ŋ,ã,21,陽去,ŋ,ɛŋ,33,陽去,ŋ,a,33,陰去,,,,,,,,,ȵ,iɔŋ,21,陽去,ŋ,o,22,陽去,ŋ,ɵn,11,陽去,ŋ,ɔŋ,33,陽去
17876,0,aŋ,44,陰去,0,aŋ,22,陽上,0,ã,52,陰去,0,ɔ,52,陰去,0,eŋ,33,陰去,,,,,0,a,53,陰去,0,ɔŋ,53,陰去,0,o,52,陰去,0,ɵ,53,陰去,0,ɔŋ,11,陰去
17885,s,iŋ,52,陰平,s,aŋ,52,陰平,ʃ,ã,52,陰去,s,ɔ,24,陰平,s,a,33,陰去,,,,,,,,,,,,,,,,,,,,,,,,
17886,,,,,,,,,,,,,,,,,,,,,s,aŋ,44,陰平,,,,,,,,,,,,,,,,,,,,
17891,m,a,35,陽去,m,i/ɛ,55,陽去,m,ã,21,陽去,m,ai,33,陽去,m,eŋ,52,陽去,m,oi,33,陽去,m,a,21,陽去,m,ɔŋ,21,陽去,m,o,22,陽去,m,ɵn,11,陽去,m,ɔŋ,33,陽去
17899,0,uaŋ,35,陽去,f,əŋ,24,陰上,f,ã,21,陽去,0,yɛ,33,陽去,0,ueŋ,52,陽去,x,oi,33,陽去,v,a,21,陽去,v,ɔŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17900,0,uaŋ,35,陽去,f,əŋ,24,陰上,f,ã,21,陽去,0,yɛ,33,陽去,0,ueŋ,52,陽去,,,,,v,a,21,陽去,v,ɔŋ,21,陽去,v,on,22,陽去,v,oŋ,11,陽去,0,uɔŋ,33,陽去
17902,0,uaŋ,35,陽去,f,əŋ,24,陰上,f,ã,21,陽去,0,yɛ,33,陽去,0,ueŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
17908,k,ui,44,陰去,k,ui,22,陽上,k,uã,52,陰去,k,yɛ,52,陰去,k,ueŋ,33,陰去,k,oi,21,陰去,k,ua,53,陰去,k,ɔŋ,53,陰去,k,o,52,陰去,k,uɵ,53,陰去,k,uɔŋ,11,陰去
17910,,,,,,,,,,,,,,,,,,,,,k,aŋ,35,陰上,,,,,,,,,,,,,,,,,,,,
17912,tʰ,aŋ,31,陽上,tsʰ,yɐi,22,陽上,tʃʰ,ĩ,52,陰去,tsʰ,yɛ,52,陰去,tsʰ,yeŋ,52,陽去,tɕʰ,yŋ,21,陰入,tʃʰ,ɛu,53,陰去,tʃʰ,ɵn,53,陰去,tʃʰ/tʃʰ,oi/yn,52/52,陰去/陰去,tʃʰ,u,53,陰去,tsʰ,øn,11,陰去
17915,s,ua,44,陰去,s,ua,35,陰入,tʃʰ,a,52,陰去,ts,uai,21,陽入,s,uə,35,陰入,,,,,,,,,,,,,,,,,,,,,,,,
17916,tsʰ,uaŋ,44,陰去,tsʰ,uaŋ,22,陽上,tʃʰ,uaŋ,52,陰去,tsʰ,yɛ,52,陰去,tsʰ,uŋ,33,陰去,,,,,tsʰ,ɛn,53,陰去,tʃʰ,ɵn,55,上聲,tʃʰ,yn,52,陰去,tʃʰ,oŋ,53,陰去,,,,
17919,ts,a,35,陽去,ts,i,24,陰上,tʃ,ã,21,陽去,ts,ɔ,33,陽去,ts,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
17923,pʰ,a,52,陰平,pʰ,i,52,陰平,pʰ,ã,52,陰去,pʰ,ɛ,24,陰平,pʰ,eŋ,54,陰平,,,,,,,,,,,,,,,,,,,,,,,,
17930,k,i,24,陰上,ts,i,24,陰上,k,ã,54,陰上,k,ɛ,55,陰上,ts,eŋ,55,陰上,,,,,,,,,,,,,,,,,,,,,,,,
17936,x,i,35,陽去,x,i,22,陽上,0,ã,23,陽平,x,ɛ,33,陽去,x,eŋ,52,陽去,x,oi,35,陰上,h,a,21,陽去,h,ɔŋ,21,陽去,h,o,22,陽去,h,ɵn,11,陽去,h,ɔŋ,33,陽去
17939,p,aŋ,35,陽去,p,i,55,陽去,p,ã,21,陽去,p,ɛ,33,陽去,pʰ,uŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
17941,p,i,35,陽去,p,i,55,陽去,p,ã,21,陽去,p,ɛ,33,陽去,p,eŋ,52,陽去,p,oi,33,陽去,p,a,21,陽去,p,ɔŋ,21,陽去,p,on,22,陽去,p,ɵn,11,陽去,p,ɔŋ,33,陽去
17944,pʰ,aŋ,44,陰去,pʰ,aŋ,22,陽上,pʰ,ã,52,陰去,pʰ,ɔ,52,陰去,pʰ,uŋ,33,陰去,,,,,pʰ,aŋ,53,陰去,pʰ,uŋ,53,陰去,pʰ,ɐn,52,陰去,pʰ,oŋ,53,陰去,pʰ,ɔŋ,11,陰去
17946,0,uaŋ,35,陽去,0,uaŋ,22,陽上,f,ã,21,陽去,0,uɛŋ,33,陽去,ʔ,uŋ,52,陽去,,,,,v,aŋ,21,陽去,v,uŋ,21,陽去,v,on,22,陽去,v,ɵn,11,陽去,0,uɔŋ,33,陽去
17948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17951,p,aŋ,35,陽去,p,aŋ,35,陰入,p,uəŋ,21,陽去,p,ɛ,33,陽去,p,uŋ,52,陽去,p,aŋ,21,陰去,p,a,21,陽去,p,uŋ,21,陽去,p,on,22,陽去,p,ɵn,11,陽去,p,ɔŋ,33,陽去
17983,0,uaŋ,35,陽去,0,uɛ̃,55,陽去,0,ĩ,21,陽去,0,yɛ,33,陽去,0,ueŋ,52,陽去,0,yŋ,33,陽去,v,ɛu,21,陽去,v,ɵn,21,陽去,v,oi,22,陽去,v,oŋ,11,陽去,0,ueŋ,33,陽去
17984,0,uaŋ,35,陽去,0,uɛ̃,55,陽去,0,ĩ,21,陽去,0,yɛ,33,陽去,0,ueŋ,52,陽去,,,,,v,ɛu,21,陽去,v,ɵn,21,陽去,v,oi,22,陽去,v,oŋ,11,陽去,0,ueŋ,33,陽去
17986,0,uaŋ,35,陽去,0,uɛ̃,55,陽去,ʃ,yɛ̃,21,陽去,0,yɛ,213,陽平,0,ueŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18009,t,aŋ,35,陽去,t,ɐi,55,陽去,t,ĩ,21,陽去,t,ɛ,33,陽去,t,eŋ,52,陽去,t,əŋ,33,陽去,t,iɛŋ,21,陽去,t,ai,21,陽去,t,in,22,陽去,t,en,11,陽去,t,eŋ,33,陽去
18010,t,aŋ,35,陽去,t,ɐi/əŋ,55,陽去,t,ĩ,21,陽去,t,ɛ,33,陽去,t,eŋ,52,陽去,t,əŋ,33,陽去,t,iɛŋ,21,陽去,t,ai,21,陽去,t,in,22,陽去,t,en,11,陽去,t,eŋ,33,陽去
18011,t,aŋ,35,陽去,t,ɐi/əŋ,55,陽去,t,ĩ,21,陽去,t,ɛ,33,陽去,t,eŋ,52,陽去,,,,,t,iɛŋ,21,陽去,t,ai,21,陽去,t,in,22,陽去,t,en,11,陽去,t,eŋ,33,陽去
18016,t,aŋ,35,陽去,t,ɐi/əŋ,55,陽去,t,ĩ,21,陽去,t,ɛ,33,陽去,t,eŋ,52,陽去,t,əŋ,21,陰去,,,,,t,ai,21,陽去,t,in,22,陽去,t,en,11,陽去,t,eŋ,33,陽去
18031,l,aŋ,35,陽去,l,iəŋ,55,陽去,l,ĩ,21,陽去,l,ɛ,33,陽去,l,eŋ,52,陽去,l,əŋ,33,陽去,l,ɔi,21,陽去,l,ai,21,陽去,l,in,22,陽去,l,en,11,陽去,l,eŋ,33,陽去
18033,l,aŋ,35,陽去,l,iəŋ,55,陽去,l,ĩ,21,陽去,l,ɛ,33,陽去,l,eŋ,52,陽去,l,əŋ,33,陽去,,,,,,,,,,,,,,,,,,,,
18035,l,i,44,陰去,l,iəŋ,22,陽上,l,ĩ,52,陰去,l,ia,33,陽去,l,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18046,k,aŋ,44,陰去,k,ɐi,22,陽上,kʰ,ĩ,52,陰去,k,ɛ,52,陰去,ts,eŋ,33,陰去,tɕ,iŋ,21,陰去,k,ɔi,53,陰去,k,ai,53,陰去,k/k,əi/in,52/52,陰去/陰去,k,ien,53,陰去,,eŋ,11,陰去
18060,0,i,35,陽去,0,iəŋ,55,陽去,0,ĩ,21,陽去,0,iɛ,33,陽去,0,ieŋ,52,陽去,ɕ,iŋ,21,陰去,h,ɔi,21,陽去,h,ai,21,陽去,h,in,22,陽去,h,ien,11,陽去,h,eŋ,33,陽去
18061,0,i,35,陽去,0,iəŋ,55,陽去,0,ĩ,21,陽去,0,iɛ,33,陽去,0,ieŋ,52,陽去,ɕ,iŋ,33,陽去,h,ɔi,21,陽去,h,ai,21,陽去,h,in,22,陽去,h,ien,11,陽去,h,eŋ,33,陽去
18064,0,iaŋ,35,陽去,0,iəŋ,55,陽去,0,ĩ,52,陰去,0,iɛ,52,陰去,0,ieŋ,52,陽去,n,əŋ,33,陽去,,,,,,,,,,,,,,,,,,,,
18070,0,iɛŋ,44,陰去,0,iɛ,22,陽上,0,ĩ,52,陰去,0,iŋ,52,陰去,ŋ,eŋ,52,陽去,0,iŋ,21,陰去,0,iɛŋ,53,陰去,0,ai,53,陰去,0,in,52,陰去,0,en,53,陰去,0,eŋ,11,陰去
18072,0,iɛŋ,44,陰去,0,iɛ,22,陽上,0,ĩ,52,陰去,0,iŋ,52,陰去,ŋ,eŋ,52,陽去,0,iŋ,21,陰去,0,ɔi,53,陰去,0,ai,53,陰去,0,əi,52,陰去,0,en,53,陰去,0,eŋ,11,陰去
18073,0,iɛŋ,44,陰去,0,iɛ,22,陽上,0,ĩ,52,陰去,0,iŋ,52,陰去,ŋ,eŋ,52,陽去,,,,,0,ɔi,53,陰去,0,ai,53,陰去,0,əi,52,陰去,0,en,53,陰去,0,eŋ,11,陰去
18077,0,iɛŋ,44,陰去,0,iɛ,22,陽上,0,ĩ,35,陰平,0,iŋ,52,陰去,ŋ,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18078,0,iɛŋ,44,陰去,0,iɛ,22,陽上,0,ĩ,35,陰平,0,iŋ,52,陰去,ŋ,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18083,tsʰ,aŋ,35,陽去,ts,iəŋ,22,陽上,t,ĩ,21,陽去,ts,ɛ,52,陰去,ts,eŋ,33,陰去,,,,,ts,ɛŋ,53,陰去,ts,ai,53,陰去,ts,əi,52,陰去,ts,en,53,陰去,ts,eŋ,11,陰去
18086,m,aŋ,35,陽去,m,ɛ̃,55,陽去,m,ĩ,21,陽去,m,iɛ,33,陽去,m,eŋ,52,陽去,,,,,m,ɔi,21,陽去,m,ai,21,陽去,m,əi,22,陽去,m,en,11,陽去,m,eŋ,33,陽去
18087,m,aŋ,35,陽去,m,ɛ̃,55,陽去,m,ĩ,21,陽去,m,iɛ,33,陽去,m,eŋ,52,陽去,,,,,m,ɔi,21,陽去,m,ai,21,陽去,m,əi,22,陽去,m,en,11,陽去,m,eŋ,33,陽去
18094,pʰ,ã,44,陰去,pʰ,ɛ̃,22,陽上,pʰ,ĩ,52,陰去,pʰ,ɛ,52,陰去,pʰ,eŋ,33,陰去,pʰ,əŋ,21,陰去,pʰ,ɔi,53,陰去,pʰ,ai,53,陰去,pʰ,in,52,陰去,pʰ,en,53,陰去,pʰ,eŋ,11,陰去
18112,s,aŋ,44,陰去,s,ɐi,22,陽上,ʃ,ĩ,52,陰去,s,ɛ,52,陰去,s,eŋ,33,陰去,s,əŋ,21,陰去,s,ɔi,53,陰去,s,ai,53,陰去,s,əi,52,陰去,s,ei,53,陰去,s,eŋ,11,陰去
18113,s,aŋ,44,陰去,s,ɐi,22,陽上,ʃ,ĩ,52,陰去,s,ɛ,52,陰去,s,eŋ,33,陰去,,,,,s,ɔi,53,陰去,s,ai,53,陰去,s,əi,52,陰去,s,ei,53,陰去,s,eŋ,11,陰去
18116,t,aŋ,44,陰去,t,iəŋ,22,陽上,tʃ,ã,52,陰去,ts,iŋ,33,陽去,ts,eŋ,31,陽平,,,,,tʃ,ɔi,53,陰去,tʃ,ai,53,陰去,tʃ,in,52,陰去,tʃ,en,53,陰去,ts,eŋ,11,陰去
18117,t,aŋ,44,陰去,t,iəŋ,22,陽上,tʃ,uaŋ,52,陰去,ts,iŋ,52,陰去,ts,eŋ,31,陽平,tɕ,iŋ,21,陰去,,,,,,,,,,,,,,,,,,,,
18120,,,,,,,,,,,,,,,,,,,,,ɕ,iŋ,21,陰去,,,,,,,,,ʃ,in,22,陽去,ʃ,en,11,陽去,s,eŋ,33,陽去
18121,s,iɛŋ,35,陽去,s,ɐi,55,陽去,ʃ,ĩ,21,陽去,s,iɛ,213,陽平,s,eŋ,52,陽去,,,,,ʃ,ɛn,21,陽去,ʃ,ai,21,陽去,ʃ,in,22,陽去,ʃ,en,11,陽去,s,eŋ,33,陽去
18124,s,iɛŋ,35,陽去,s,ɐi,55,陽去,ʃ,ĩ,21,陽去,,,,,s,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18125,s,iɛŋ,35,陽去,s,ɐi,55,陽去,ʃ,ĩ,21,陽去,,,,,s,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18135,0,aŋ,31,陽上,0,iəŋ,55,陽去,n,ĩ,21,陽去,0,iɛ,24,陰平,0,ieŋ,31,陽平,,,,,,,,,ȵ,iɔŋ,24,陽平,0,in,52,陰去,n,en,11,陽去,0,ieŋ,33,陽去
18136,,,,,,,,,,,,,,,,,,,,,t/tɕ,ai/i,21/35,陰去/陰上,,,,,,,,,,,,,,,,,,,,
18142,k,uã,52,陰平,ts,i,22,陽上,k,yɛ̃,35,陰平,k,yɛ,24,陰平,k,yeŋ,54,陰平,,,,,,,,,,,,,,,,,,,,,,,,
18151,0,uaŋ,24,陰上,0,uɛ̃,24,陰上,0,yɛ̃,23,陽平,0,yɛ,33,陽去,0,yeŋ,22,陽上,0,yŋ,35,陰上,0,iɛn,21,陽去,v,ɵn,21,陽去,v,oi,22,陽去,v,oŋ,11,陽去,0,ueŋ,33,陽去
18152,m,aŋ,35,陽去,m,ɐi/əŋ,55,陽去,m,ĩ,21,陽去,m,iɛ,33,陽去,m,eŋ,52,陽去,m,əŋ,33,陽去,m,ɔi,21,陽去,m,ai,21,陽去,m,əi,22,陽去,m,en,11,陽去,m,eŋ,33,陽去
18154,,,,,,,,,,,,,,,,,,,,,tɕʰ,yŋ,44,陰平,,,,,,,,,,,,,,,,,,,,
18167,ts,aŋ,44,陰去,ts,ɐi,22,陽上,t,ĩ,52,陰去,ts,ɛ,52,陰去,ts,eŋ,33,陰去,ts,əŋ,21,陰去,ts,ɔi,53,陰去,ts,ai,53,陰去,ts,əi,52,陰去,ts,en,53,陰去,ts,eŋ,11,陰去
18168,ts,aŋ,44,陰去,ts,ɐi,22,陽上,t,ĩ,52,陰去,ts,ɛ,52,陰去,ts,eŋ,33,陰去,,,,,ts,ɔi,53,陰去,ts,ai,53,陰去,ts,əi,52,陰去,ts,en,53,陰去,ts,eŋ,11,陰去
18174,ts,ɐi,31,陽上,t,i,22,陽上,ʃ,ã,21,陽去,ts,ɛ,33,陽去,ts,eŋ,52,陽去,,,,,,,,,,,,,,,,,,,,,,,,
18177,s,iɛŋ,44,陰去,s,ɐi,22,陽上,ʃ,ĩ,52,陰去,s,iŋ,52,陰去,s,eŋ,33,陰去,ɕ,iŋ,21,陰去,ʃ,ɔi,53,陰去,ʃ,ai,53,陰去,ʃ,i,52,陰去,ʃ,i,53,陰去,s,eŋ,11,陰去
18187,k,uã,44,陰去,k,yɛ,35,陰入,k,yɛ̃,52,陰去,k,yɛ,52,陰去,k,yeŋ,33,陰去,tɕ,yŋ,21,陰去,,,,,,,,,,,,,,,,,,,,
