# 吳語
id,丹陽後巷童家橋_聲母,丹陽後巷童家橋_韻母,丹陽後巷童家橋_調值,丹陽後巷童家橋_調類,靖江_聲母,靖江_韻母,靖江_調值,靖江_調類,丹陽_聲母,丹陽_韻母,丹陽_調值,丹陽_調類,江陰_聲母,江陰_韻母,江陰_調值,江陰_調類,常州_聲母,常州_韻母,常州_調值,常州_調類,金壇西崗_聲母,金壇西崗_韻母,金壇西崗_調值,金壇西崗_調類,溧陽_聲母,溧陽_韻母,溧陽_調值,溧陽_調類,宜興_聲母,宜興_韻母,宜興_調值,宜興_調類,常熟_聲母,常熟_韻母,常熟_調值,常熟_調類,無錫_聲母,無錫_韻母,無錫_調值,無錫_調類,寶山霜草墩_聲母,寶山霜草墩_韻母,寶山霜草墩_調值,寶山霜草墩_調類,崑山_聲母,崑山_韻母,崑山_調值,崑山_調類,蘇州_聲母,蘇州_韻母,蘇州_調值,蘇州_調類,蘇州(當代吳語)_聲母,蘇州(當代吳語)_韻母,蘇州(當代吳語)_調值,蘇州(當代吳語)_調類,上海(三林塘)_聲母,上海(三林塘)_韻母,上海(三林塘)_調值,上海(三林塘)_調類,溫州_聲母,溫州_韻母,溫州_調值,溫州_調類,雲和_聲母,雲和_韻母,雲和_調值,雲和_調類,開化_聲母,開化_韻母,開化_調值,開化_調類,龍游_聲母,龍游_韻母,龍游_調值,龍游_調類,常山_聲母,常山_韻母,常山_調值,常山_調類,江山(江山市)_聲母,江山(江山市)_韻母,江山(江山市)_調值,江山(江山市)_調類,玉山_聲母,玉山_韻母,玉山_調值,玉山_調類,遂昌_聲母,遂昌_韻母,遂昌_調值,遂昌_調類,廣豐(永豐鎮)_聲母,廣豐(永豐鎮)_韻母,廣豐(永豐鎮)_調值,廣豐(永豐鎮)_調類,浦城(南浦鎮城關話)_聲母,浦城(南浦鎮城關話)_韻母,浦城(南浦鎮城關話)_調值,浦城(南浦鎮城關話)_調類,慶元_聲母,慶元_韻母,慶元_調值,慶元_調類,宣州市裘公鄉_聲母,宣州市裘公鄉_韻母,宣州市裘公鄉_調值,宣州市裘公鄉_調類,貴池市茅坦鄉_聲母,貴池市茅坦鄉_韻母,貴池市茅坦鄉_調值,貴池市茅坦鄉_調類,寧國市莊村鄉_聲母,寧國市莊村鄉_韻母,寧國市莊村鄉_調值,寧國市莊村鄉_調類,貴池市灌口鄉_聲母,貴池市灌口鄉_韻母,貴池市灌口鄉_調值,貴池市灌口鄉_調類,寧國市南極鄉_聲母,寧國市南極鄉_韻母,寧國市南極鄉_調值,寧國市南極鄉_調類,黃山區甘棠鎮_聲母,黃山區甘棠鎮_韻母,黃山區甘棠鎮_調值,黃山區甘棠鎮_調類,蕪湖縣_聲母,蕪湖縣_韻母,蕪湖縣_調值,蕪湖縣_調類,繁昌_聲母,繁昌_韻母,繁昌_調值,繁昌_調類,銅陵縣_聲母,銅陵縣_韻母,銅陵縣_調值,銅陵縣_調類,南陵(仙坊話)_聲母,南陵(仙坊話)_韻母,南陵(仙坊話)_調值,南陵(仙坊話)_調類,涇縣_聲母,涇縣_韻母,涇縣_調值,涇縣_調類,石台_聲母,石台_韻母,石台_調值,石台_調類,寶山羅店_聲母,寶山羅店_韻母,寶山羅店_調值,寶山羅店_調類,上海_聲母,上海_韻母,上海_調值,上海_調類,南匯周浦_聲母,南匯周浦_韻母,南匯周浦_調值,南匯周浦_調類,松江_聲母,松江_韻母,松江_調值,松江_調類,吳江黎里_聲母,吳江黎里_韻母,吳江黎里_調值,吳江黎里_調類,吳江盛澤_聲母,吳江盛澤_韻母,吳江盛澤_調值,吳江盛澤_調類,嘉興_聲母,嘉興_韻母,嘉興_調值,嘉興_調類,湖州雙林_聲母,湖州雙林_韻母,湖州雙林_調值,湖州雙林_調類,杭州_聲母,杭州_韻母,杭州_調值,杭州_調類,餘姚_聲母,餘姚_韻母,餘姚_調值,餘姚_調類,紹興_聲母,紹興_韻母,紹興_調值,紹興_調類,諸暨王家井_聲母,諸暨王家井_韻母,諸暨王家井_調值,諸暨王家井_調類,嵊縣崇仁_聲母,嵊縣崇仁_韻母,嵊縣崇仁_調值,嵊縣崇仁_調類,嵊縣太平_聲母,嵊縣太平_韻母,嵊縣太平_調值,嵊縣太平_調類,寧波_聲母,寧波_韻母,寧波_調值,寧波_調類,黃岩_聲母,黃岩_韻母,黃岩_調值,黃岩_調類,金華_聲母,金華_韻母,金華_調值,金華_調類,永康_聲母,永康_韻母,永康_調值,永康_調類,衢州_聲母,衢州_韻母,衢州_調值,衢州_調類
7367,t,ɑŋ,42,陰平,t,ɑŋ,433,陰平,t,ɑŋ,22,陰平,t,ɒŋ/Aŋ,51,陰平,t,Aɲ,44,陰平,t,ɑŋ,31,陰平,t,Aŋ,445,陰平,t,Aŋ,55,陰平,t,Ã,52,陰平,t,ɒ̃,55,陰平,t,ɒ̃,52,陰平,t,ã,44,陰平,t,ɒŋ,44,陰平,t,Ã/ɒ̃,44,陰平,t,ɔ̃,53,陰平,t,uɔ,44,陰平,t,ɔ̃,324,陰平,t,oŋ,45,陰平,t,ã,434,陰平,t,ã,45,陰平,t,ã,44,陰平,t,ã,33,陰平,t,ɔŋ,334,陰去,t,ɑ̃ɔ,445,陰平,l,ãu,35,陰平,ʔd,ɔ̃,334,陰平,t,ã,31,陰平,t,ã,31,陰平,t,œ,55,陰平,t,ã,31,陰平,t,œ,55,陰平,t,ɒ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ɔ̃,33,陰上,,,,,t,ɔ̃,324,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ɔ̃,53,陰平,,,,,t,ɔ̃,324,陰平,,,,,,,,,t,ã,45,陰平,,,,,t,ã,33,陰平,,,,,t,ɑ̃ɔ,445,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ɔ̃,33,陰上,,,,,t,ɔ̃,55,陰去,,,,,,,,,,,,,,,,,,,,,t,ɔŋ,52,陰上,t,ɑ̃ɔ,424,陰去,,,,,ʔd,ɔ̃,11,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378,tsʰ,ɑŋ,42,陰平,tsʰ,ɑŋ,433,陰平,tsʰ,ɑŋ,22,陰平,tsʰ,ɒŋ/Aŋ,51,陰平,tsʰ,Aɲ,44,陰平,tsʰ,ɑŋ,31,陰平,tsʰ,Aŋ,445,陰平,tsʰ,Aŋ,55,陰平,tsʰ,Ã,52,陰平,tsʰ,ɒ̃,55,陰平,tsʰ,ɒ̃,52,陰平,tsʰ,ã,44,陰平,tsʰ,ɒŋ,44,陰平,tsʰ,ɒ̃/Ã,44,陰平,tsʰ,ɔ̃,53,陰平,tsʰ,uɔ,44,陰平,tsʰ,ɔ̃,324,陰平,tsʰ,oŋ,45,陰平,tsʰ,ã,434,陰平,tsʰ,õ,45,陰平,tsʰ,ɔ̃,44,陰平,tsʰ,ɒ̃,33,陰平,tsʰ,ɔŋ,55,陰平,tsʰ,ɑ̃ɔ,445,陰平,tsʰ,ãu,35,陰平,tsʰ,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɒŋ,44,陰平,,,,,tsʰ,ɔ̃,53,陰平,tsʰ,uɔ,44,陰平,tsʰ,ɔ̃,324,陰平,tsʰ,ã/oŋ/o,45,陰平,tsʰ,ã,434,陰平,tsʰ,ã/õ,45,陰平,tsʰ,ɔ̃,44,陰平,tsʰ,ɒ̃,33,陰平,tsʰ,ɔŋ,55,陰平,tsʰ,ɑ̃ɔ,445,陰平,tsʰ,ãu,35,陰平,tsʰ,ɔ̃,334,陰平,tsʰ,ã,31,陰平,tsʰ,ã,31,陰平,tsʰ,œ,55,陰平,tsʰ,ã,31,陰平,œ,œ,55,陰平,tsʰ,ɒ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɔ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɔ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɔ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ɒŋ,44,陰平,,,,,k,ɔ̃,53,陰平,k,uɔ,44,陰平,,,,,k,oŋ,45,陰平,k,ã,434,陰平,k,õ,45,陰平,k,ɔ̃,44,陰平,k,ɒ̃,33,陰平,k,ɔŋ,334,陰去,k,ɑ̃ɔ,445,陰平,k,ãu,35,陰平,k,ɔ̃,11,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ɒŋ,44,陰平,,,,,k,ɔ̃,53,陰平,k,uɔ,44,陰平,k,ɔ̃,55,陰去,k,oŋ,45,陰平,k,ã,52,陰去,k,õ,45,陰平,k,ɔ̃,44,陰平,k,ɒ̃,33,陰平,k,ɔŋ,334,陰去,k,ɑ̃ɔ,445,陰平,k,ãu,423,陰去,k,ɔ̃,11,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k/tɕ,ɒŋ/iaŋ,44,陰平,,,,,k,ɔ̃,53,陰平,k,uɔ,44,陰平,k,ɔ̃,324,陰平,k,ã,45,陰平,k,ã,434,陰平,,,,,,,,,k,ɒ̃,33,陰平,k,ɔŋ,55,陰平,k,ɑ̃ɔ,445,陰平,kʰ,ãi,35,陰平,k,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ɔ̃,53,陰平,,,,,,,,,k,ã,45,陰平,,,,,,,,,,,,,,,,,,,,,k,ɑ̃ɔ,445,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ɒŋ,44,陰平,,,,,k,ɔ̃,53,陰平,k,uɔ,44,陰平,k,ɔ̃,324,陰平,k,oŋ/ã,45,陰平,k,ã,434,陰平,k,õ,45,陰平,k,ɔ̃,44,陰平,k,ɒ̃,33,陰平,,,,,k,ɑ̃ɔ,445,陰平,k,ãu,423,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ã,31,陰平,k,ã,31,陰平,k,ã,55,陰平,k,ã,33,陰平,k,ɜɤ,44,陰平,k,ǫ̃,31,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ɒŋ,44,陰平,,,,,k,ɔ̃,53,陰平,k,uɔ,44,陰平,,,,,k,ã,45,陰平,k,ã,434,陰平,k,õ,45,陰平,k,ɔ̃,44,陰平,k,ɒ̃,33,陰平,,,,,k,ɑ̃ɔ,445,陰平,k,ãu,35,陰平,k,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,k,ɑŋ,42,陰平,k,ɑŋ,433,陰平,k,ɑŋ,22,陰平,k,Aŋ/ɒŋ,51,陰平,k,Aɲ,44,陰平,k,ɑŋ,31,陰平,k,Aŋ,445,陰平,k,Aŋ,55,陰平,k,Ã,52,陰平,k,ɒ̃,55,陰平,k,ɒ̃,52,陰平,k,ã,44,陰平,,,,,k,ɒ/Ã,44,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ã,31,陰平,k,ã,31,陰平,k,œ,55,陰平,k,ã,31,陰平,k,œ,55,陰平,k,ɒ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ã,31,陰平,k,ã,31,陰平,k,œ,55,陰平,k,ã,31,陰平,k,œ,55,陰平,k,ɒ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,s,ɑŋ,42,陰平,s,ɑŋ,433,陰平,s,ɑŋ,22,陰平,s,ɒŋ/Aŋ,51,陰平,s,Aɲ,44,陰平,s,ɑŋ,31,陰平,s,Aŋ,445,陰平,s,Aŋ,55,陰平,s,Ã,52,陰平,s,ɒ̃,55,陰平,s,ɒ̃,52,陰平,s,ã,44,陰平,s,ɒŋ,44,陰平,s,ɒ̃/Ã,44,陰平,s,ɔ̃,53,陰平,s,uɔ,44,陰平,s,ɔ̃,324,陰平,s,ã/oŋ,45,陰平,s,ã,434,陰平,s,õ,45,陰平,s,ɔ̃,44,陰平,s,ɒ̃,33,陰平,s,ɔŋ,55,陰平,s,ɑ̃ɔ,445,陰平,s,ãu,35,陰平,s,ɔ̃,334,陰平,s,ã,31,陰平,s,ã,31,陰平,s,œ,55,陰平,s,ã,31,陰平,s,œ,55,陰平,s,ɒ̃,53,陰平,s,ã,31,陰平,s,ã,31,陰平,s,ã,55,陰平,s,ã,33,陰平,s,ɜɤ,44,陰平,s,ǫ̃,31,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,ɔ̃,53,陰平,,,,,,,,,s,ã/oŋ,45,陰平,,,,,s,õ,45,陰平,s,ɔ̃,44,陰平,,,,,,,,,s,ɑ̃ɔ,445,陰平,,,,,,,,,s,ã,31,陰平,s,ã,31,陰平,s,œ,55,陰平,s,ã,31,陰平,,,,,s,ɒ̃,53,陰平,s,ã,31,陰平,s,ã,31,陰平,s,ã,55,陰平,s,ã,33,陰平,s,ɜɤ,44,陰平,s,ǫ̃,31,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,ɔ̃,53,陰平,,,,,,,,,s,ã/oŋ,45,陰平,,,,,s,õ,45,陰平,,,,,,,,,,,,,s,ɑ̃ɔ,445,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,ɒŋ,44,陰平,,,,,s,ɔ̃,53,陰平,s,uɔ,44,陰平,s,ɔ̃,324,陰平,s,ã/oŋ,45,陰平,s,ã,434,陰平,s,õ,45,陰平,,,,,s,ɒ̃,33,陰平,s,ɔŋ,55,陰平,s,ɑ̃ɔ,445,陰平,s,ãu,35,陰平,s,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʰ,ɒŋ,44,陰平,,,,,kʰ,ɔ̃,53,陰平,kʰ,uɔ,44,陰平,kʰ,ɔ̃,324,陰平,kʰ,ã,45,陰平,kʰ,ã,434,陰平,kʰ,õ,45,陰平,kʰ,ɔ̃,44,陰平,kʰ,ɒ̃,33,陰平,kʰ,ɔŋ,55,陰平,kʰ,ɑ̃ɔ,445,陰平,kʰ,ãu,35,陰平,kʰ,ɔ̃,334,陰平,kʰ,ã,31,陰平,kʰ,ã,31,陰平,kʰ,œ,55,陰平,kʰ,ã,31,陰平,kʰ,œ,55,陰平,kʰ,ɒ̃,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʰ,ɔ̃,53,陰平,,,,,,,,,kʰ,oŋ/ã,45,陰平,,,,,kʰ,õ,45,陰平,kʰ,ɔ̃,44,陰平,,,,,,,,,kʰ,ɑ̃ɔ,445,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,kʰ,ɑŋ,42,陰平,kʰ,ɑŋ,433,陰平,kʰ,ɑŋ,22,陰平,kʰ,ɒŋ/Aŋ,51,陰平,kʰ,Aɲ,44,陰平,kʰ,ɑŋ,31,陰平,kʰ,Aŋ,445,陰平,kʰ,Aŋ,55,陰平,kʰ,Ã,52,陰平,kʰ,ɒ̃,55,陰平,k,ɒ̃,52,陰平,kʰ,ã,44,陰平,kʰ,ɒŋ,44,陰平,kʰ,ɒ̃/Ã,44,陰平,kʰ,ɔ̃,53,陰平,kʰ,uɔ,44,陰平,kʰ,ɔ̃,324,陰平,kʰ,oŋ/ã,45,陰平,kʰ,ã,434,陰平,kʰ,õ,45,陰平,kʰ,ɔ̃,44,陰平,kʰ,ɒ̃,33,陰平,kʰ,ɔŋ,55,陰平,kʰ,ɑ̃ɔ,445,陰平,kʰ,ãu,35,陰平,kʰ,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,x,uɑŋ,42,陰平,x,uɑŋ,433,陰平,h,uɑŋ,22,陰平,h,uɒŋ/uAŋ,51,陰平,x,uAɲ,44,陰平,x,uɑŋ,31,陰平,x,uAŋ,445,陰平,x,uAŋ,55,陰平,x,uÃ,52,陰平,x,uɒ̃,55,陰平,f/x,ɒ̃/uɒ̃,52,陰平,x,uã,44,陰平,h,uɒŋ,44,陰平,x/χ,uÃ/uɒ̃,44,陰平,f,ɔ̃,53,陰平,h,uɔ,44,陰平,x,ɔ̃,324,陰平,ɕ/x,yã/uã,45,陰平,x,uã,434,陰平,ɕ/x,iõ/uã,45,陰平,x,yã/uã,44,陰平,x,ɒ̃,33,陰平,x,ɔŋ,55,陰平,x,ɑ̃ɔ/yã,445,陰平,x,ãu,35,陰平,x,ɔ̃,334,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,ɔ̃,35,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʰ,ɔŋ,55,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,ɦ,uɑŋ,113,陽去,ɦ,uɑŋ,223,陽平,0/ʋ,uɑŋ/ɑŋ,324,陰去,ɦ,uɒŋ/uAŋ,223,陽去,ɦ,uAɲ,213,陽平,x,uɑŋ,35,陽平,0,uAŋ,323,陽平,h,uAŋ,223,陽平,ɦ,uÃ,233,陽平,ɦ,uɒ̃,213,陽去,ɦ,uɒ̃,231,陽平,ɦ,uã,24,陽平,ɦ,uɒŋ,24,陽平,ɦ,uÃ/uɒ̃,223,陽平,v,ɔ̃,324,陽平,ɦ,a/uɔ,31,陽平,,ɔ̃/uɛ,423,陽平,0,iɔ/uã/yã/ɔ,341,陽平,,uã,21,陽平,0/ɦ,õ/uã/iõ,341,陽平,0,yã/uã,313,陽平,ɦ,ɒ̃/o,24,陽平,,ɔŋ,221,陽平,0,ãɔ/iã/yã,341,陽平,0,ãu,213,陽平,,ɔ̃/uã,52,陽平,0,uã,13,陽平,ɣ,uã,35,陽平,0,uœ,11,陽平,ɣ,uã,13,陽平,0,uœ,13,陽平,0,uɒ̃,213,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɦ,uɒŋ,24,陽平,,,,,v,ɔ̃,324,陽平,ɦ,uɔ,31,陽平,,ɔ̃,423,陽平,0,uã/yã,341,陽平,,uã,21,陽平,0,uã/iõ,341,陽平,0,yã/uã,313,陽平,ɦ,ɒ̃,24,陽平,,ɔŋ,221,陽平,0,ɑ̃ɔ/yã,24/341,陽上/陽平,0/x,ãu,213,陽平,,ɔ̃,52,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,ɔ̃,324,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,ɔ̃,324,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,ɔ̃,324,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
